UserID1	Experiment1	SessionNum1	Trial1	Date1	Question1	Answer1	Response1	RT1	LenScore1	LenAcc1	StrictAcc1	Info1	trialtype1	Feedback1	DurationControl1	Group1	rep#	RI cond1	block1	UserID2	Experiment2	SessionNum2	Trial2	Date2	Question2	Answer2	Response2	RT2	LenScore2	LenAcc2	StrictAcc2	Info2	trialtype2	Feedback2	DurationControl2	Group2	rep#	RI cond2	block2	UserID3	Experiment3	SessionNum3	Trial3	Date3	Question3	Answer3	Response3	RT3	LenScore3	LenAcc3	StrictAcc3	Info3	trialtype3	Feedback3	DurationControl3	Group3	rep#	RI cond3	block3	Interval	Left Final Test Blank
AYYBMS4XQJ9AP	temp1	1	63	8/8/17 8:39	valley	alcohol	alcohol	4.852	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	4b	AYYBMS4XQJ9AP	temp1	1	66	8/8/17 8:39	valley	alcohol	alcohol	4.609	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	4b	AYYBMS4XQJ9AP	temp1	1	67	8/8/17 8:39	valley	alcohol	alcohol	5.378	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	4b	0	0
AYYBMS4XQJ9AP	temp1	1	25	8/8/17 8:35	professor	army	army	4.908	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	2a	AYYBMS4XQJ9AP	temp1	1	28	8/8/17 8:35	professor	army	army	4.671	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	2a	AYYBMS4XQJ9AP	temp1	1	29	8/8/17 8:35	professor	army	army	4.692	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	2a	0	0
AYYBMS4XQJ9AP	temp1	1	2	8/8/17 8:32	musician	king	king	4.648	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	A	1a	AYYBMS4XQJ9AP	temp1	1	5	8/8/17 8:32	musician	king	king	4.882	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	A	1a	AYYBMS4XQJ9AP	temp1	1	6	8/8/17 8:32	musician	king	king	4.761	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	A	1a	0	0
AYYBMS4XQJ9AP	temp1	1	65	8/8/17 8:39	maiden	banker	banker	5.022	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	C	4b	AYYBMS4XQJ9AP	temp1	1	68	8/8/17 8:39	maiden	banker	banker	4.85	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	C	4b	AYYBMS4XQJ9AP	temp1	1	71	8/8/17 8:40	maiden	banker	oven	22.558	20	0	0	bl	test	NoFeedback	UserTiming 	bl	3	C	4b	2	0
AYYBMS4XQJ9AP	temp1	1	49	8/8/17 8:37	saloon	cradle	cradle	4.659	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	C	3a	AYYBMS4XQJ9AP	temp1	1	52	8/8/17 8:38	saloon	cradle	cradle	4.751	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	C	3a	AYYBMS4XQJ9AP	temp1	1	55	8/8/17 8:38	saloon	cradle	cradle	8.517	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	C	3a	2	0
AYYBMS4XQJ9AP	temp1	1	1	8/8/17 8:32	board	tobacco	tobacco	5.885	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	C	1a	AYYBMS4XQJ9AP	temp1	1	4	8/8/17 8:32	board	tobacco	tobacco	5.059	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	C	1a	AYYBMS4XQJ9AP	temp1	1	7	8/8/17 8:33	board	tobacco	tobacco	4.666	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	C	1a	2	0
AYYBMS4XQJ9AP	temp1	1	87	8/8/17 8:43	slipper	timepiece	timepiece	78.446	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	E	6a	AYYBMS4XQJ9AP	temp1	1	91	8/8/17 8:43	slipper	timepiece	timepiece	4.908	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	E	6a	AYYBMS4XQJ9AP	temp1	1	99	8/8/17 8:45	slipper	timepiece	wife	4.63	30.76923077	0	0	bl	test	NoFeedback	UserTiming 	bl	3	E	6a	7	0
AYYBMS4XQJ9AP	temp1	1	76	8/8/17 8:40	locker	ticket	ticket	4.788	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	E	5a	AYYBMS4XQJ9AP	temp1	1	80	8/8/17 8:41	locker	ticket	ticket	5.023	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	E	5a	AYYBMS4XQJ9AP	temp1	1	88	8/8/17 8:43	locker	ticket	ticket	8.71	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	E	5a	7	0
AYYBMS4XQJ9AP	temp1	1	50	8/8/17 8:37	spray	apple	apple	4.807	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	E	3a	AYYBMS4XQJ9AP	temp1	1	56	8/8/17 8:38	spray	apple	apple	4.81	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	E	3a	AYYBMS4XQJ9AP	temp1	1	64	8/8/17 8:39	spray	apple	apple	4.731	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	E	3a	7	0
AYYBMS4XQJ9AP	temp1	1	26	8/8/17 8:35	lark	strawberry	strawberry	4.731	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	E	2a	AYYBMS4XQJ9AP	temp1	1	31	8/8/17 8:35	lark	strawberry	strawberry	6.928	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	E	2a	AYYBMS4XQJ9AP	temp1	1	39	8/8/17 8:36	lark	strawberry	strawberry	4.826	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	E	2a	7	0
AYYBMS4XQJ9AP	temp1	1	3	8/8/17 8:32	refrigerator	factory	factory	5.327	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	E	1a	AYYBMS4XQJ9AP	temp1	1	8	8/8/17 8:33	refrigerator	factory	factory	4.708	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	E	1a	AYYBMS4XQJ9AP	temp1	1	16	8/8/17 8:33	refrigerator	factory	factory	4.63	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	E	1a	7	0
AYYBMS4XQJ9AP	temp1	1	51	8/8/17 8:38	officer	piano	piano	4.66	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	G	3a	AYYBMS4XQJ9AP	temp1	1	57	8/8/17 8:38	officer	piano	piano	4.672	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	G	3a	AYYBMS4XQJ9AP	temp1	1	79	8/8/17 8:41	officer	piano	piano	5.388	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	G	3a	21	0
AYYBMS4XQJ9AP	temp1	1	34	8/8/17 8:36	footwear	acrobat	acrobat	4.73	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	G	2b	AYYBMS4XQJ9AP	temp1	1	38	8/8/17 8:36	footwear	acrobat	acrobat	4.906	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	G	2b	AYYBMS4XQJ9AP	temp1	1	60	8/8/17 8:39	footwear	acrobat	acrobat	4.867	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	G	2b	21	0
AYYBMS4XQJ9AP	temp1	1	10	8/8/17 8:33	tank	flood	flood	5.276	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	G	1b	AYYBMS4XQJ9AP	temp1	1	14	8/8/17 8:33	tank	flood	flood	4.698	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	G	1b	AYYBMS4XQJ9AP	temp1	1	36	8/8/17 8:36	tank	flood	flood	4.765	100	1	1	bl	test	NoFeedback	UserTiming 	bl	3	G	1b	21	0
AYYBMS4XQJ9AP	temp1	1	42	8/8/17 8:37	cottage	letter	letter	4.631	100	1	1	bl	copy	Feedback	UserTiming 	bl	1	I	6b	AYYBMS4XQJ9AP	temp1	1	46	8/8/17 8:37	cottage	letter	letter	4.776	100	1	1	bl	test	NoFeedback	UserTiming 	bl	2	I	6b	AYYBMS4XQJ9AP	temp1	1	106	8/8/17 8:45	cottage	letter	fireplace	15.201	13.33333333	0	0	bl	test	NoFeedback	UserTiming 	bl	3	I	6b	59	0
